01 - Rental Details Rental ID,01 - Rental Details Local Start Time,01 - Rental Details Local End Time,01 - Rental Details Bike ID,01 - Rental Details Duration In Seconds Uncapped,03 - Rental Start Station ID,03 - Rental Start Station Name,02 - Rental End Station ID,02 - Rental End Station Name,User Type,Member Gender,05 - Member Details Member Birthday Year
22187795,2019-04-02 06:43:28,2019-04-02 06:49:27,556,359.0,41,Federal St & Polk St,75,Canal St & Jackson Blvd,Subscriber,Male,1994
22187797,2019-04-02 06:44:22,2019-04-02 07:03:12,1590,"1,130.0",50,Clark St & Ida B Wells Dr,342,Wolcott Ave & Polk St,Subscriber,Male,1965
22187798,2019-04-02 06:44:26,2019-04-02 06:48:47,3410,261.0,143,Sedgwick St & Webster Ave,118,Sedgwick St & North Ave,Subscriber,Male,1994
22187799,2019-04-02 06:44:34,2019-04-02 06:49:38,554,304.0,44,State St & Randolph St,18,Wacker Dr & Washington St,Subscriber,Male,1987
22187800,2019-04-02 06:44:38,2019-04-02 06:48:27,770,229.0,283,LaSalle St & Jackson Blvd,191,Canal St & Monroe St (*),Subscriber,Male,1974
22187801,2019-04-02 06:44:53,2019-04-02 06:53:09,5774,496.0,91,Clinton St & Washington Blvd,31,Franklin St & Chicago Ave,Subscriber,Male,1982
22187802,2019-04-02 06:44:54,2019-04-02 06:54:21,6389,567.0,91,Clinton St & Washington Blvd,106,State St & Pearson St,Subscriber,Male,1965
22187803,2019-04-02 06:45:02,2019-04-02 06:54:51,6351,589.0,91,Clinton St & Washington Blvd,47,State St & Kinzie St,Subscriber,Female,1967
22187804,2019-04-02 06:45:04,2019-04-02 06:52:50,1328,466.0,89,Financial Pl & Ida B Wells Dr (Temp),100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1977
22187805,2019-04-02 06:45:04,2019-04-02 06:52:50,4291,466.0,89,Financial Pl & Ida B Wells Dr (Temp),100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1958
22187806,2019-04-02 06:45:19,2019-04-02 06:51:46,4305,387.0,224,Halsted St & Willow St,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1988
22187807,2019-04-02 06:45:19,2019-04-02 06:51:07,729,348.0,91,Clinton St & Washington Blvd,283,LaSalle St & Jackson Blvd,Subscriber,Male,1961
22187808,2019-04-02 06:45:21,2019-04-02 06:51:11,5892,350.0,283,LaSalle St & Jackson Blvd,38,Clark St & Lake St,Subscriber,Female,1983
22187809,2019-04-02 06:45:26,2019-04-02 06:50:53,307,327.0,74,Kingsbury St & Erie St,211,St. Clair St & Erie St,Subscriber,Male,1989
22187810,2019-04-02 06:45:30,2019-04-02 06:49:56,2637,266.0,48,Larrabee St & Kingsbury St,133,Kingsbury St & Kinzie St,Subscriber,Male,1988
22187811,2019-04-02 06:45:33,2019-04-02 06:58:59,5144,806.0,89,Financial Pl & Ida B Wells Dr (Temp),71,Morgan St & Lake St,Subscriber,Male,1976
22190546,2019-04-02 09:47:01,2019-04-02 09:53:08,4360,367.0,347,Ashland Ave & Grace St,230,Lincoln Ave & Roscoe St,Subscriber,Male,1970
22190547,2019-04-02 09:47:10,2019-04-02 09:53:30,965,380.0,198,Green St & Madison St,287,Franklin St & Monroe St,Subscriber,Male,1986
22190548,2019-04-02 09:47:26,2019-04-02 09:50:09,2928,163.0,500,Central Park Ave & Elbridge Ave,497,Kimball Ave & Belmont Ave,Subscriber,Male,1990
22190549,2019-04-02 09:47:32,2019-04-02 09:55:58,2486,506.0,59,Wabash Ave & Roosevelt Rd,287,Franklin St & Monroe St,Subscriber,Female,1980
22190550,2019-04-02 09:48:03,2019-04-02 09:51:15,3650,192.0,620,Orleans St & Chestnut St (NEXT Apts),182,Wells St & Elm St,Subscriber,Male,1990
22190551,2019-04-02 09:48:04,2019-04-02 09:54:59,1391,415.0,237,MLK Jr Dr & 29th St,148,State St & 33rd St,Subscriber,Male,1992
22190552,2019-04-02 09:48:04,2019-04-02 09:57:20,1815,556.0,511,Albany Ave & Bloomingdale Ave,260,Kedzie Ave & Milwaukee Ave,Subscriber,Female,1981
22190553,2019-04-02 09:48:30,2019-04-02 09:52:27,4380,237.0,381,Western Ave & Monroe St,381,Western Ave & Monroe St,Subscriber,Male,1992
22190554,2019-04-02 09:48:40,2019-04-02 10:00:07,6089,687.0,173,Mies van der Rohe Way & Chicago Ave,93,Sheffield Ave & Willow St,Subscriber,Male,1987
22190555,2019-04-02 09:48:40,2019-04-02 09:57:00,6434,500.0,273,Michigan Ave & 18th St,39,Wabash Ave & Adams St,Subscriber,Male,1987
22190556,2019-04-02 09:48:48,2019-04-02 09:59:27,4914,639.0,287,Franklin St & Monroe St,176,Clark St & Elm St,Subscriber,Male,1985
22190557,2019-04-02 09:49:01,2019-04-02 10:07:31,1425,"1,110.0",339,Emerald Ave & 31st St,107,Desplaines St & Jackson Blvd,Subscriber,Male,1988
22190558,2019-04-02 09:49:45,2019-04-02 09:52:51,2347,186.0,159,Claremont Ave & Hirsch St,69,Damen Ave & Pierce Ave,Subscriber,Male,1984
22190560,2019-04-02 09:50:07,2019-04-02 10:06:23,504,976.0,41,Federal St & Polk St,273,Michigan Ave & 18th St,Subscriber,Male,1957
22190561,2019-04-02 09:50:16,2019-04-02 09:54:45,1860,269.0,286,Franklin St & Quincy St,38,Clark St & Lake St,Subscriber,Male,1976
22190562,2019-04-02 09:50:24,2019-04-02 10:09:57,5159,"1,173.0",264,Stetson Ave & South Water St,106,State St & Pearson St,Subscriber,Male,1992
22190565,2019-04-02 09:51:40,2019-04-02 10:05:01,4925,801.0,92,Carpenter St & Huron St,211,St. Clair St & Erie St,Subscriber,Male,1984
22190566,2019-04-02 09:51:48,2019-04-02 10:08:31,5010,"1,003.0",186,Ogden Ave & Race Ave,110,Dearborn St & Erie St,Subscriber,Male,1977
22190567,2019-04-02 09:51:51,2019-04-02 10:00:25,3537,514.0,53,Wells St & Huron St,98,LaSalle St & Washington St,Subscriber,Male,1991
22190568,2019-04-02 09:51:52,2019-04-02 10:03:30,2252,698.0,338,Calumet Ave & 18th St,89,Financial Pl & Ida B Wells Dr (Temp),Subscriber,Male,1975
22190569,2019-04-02 09:51:55,2019-04-02 10:15:38,4075,"1,423.0",659,Leavitt St & Chicago Ave,36,Franklin St & Jackson Blvd,Subscriber,Female,1980
22190570,2019-04-02 09:51:59,2019-04-02 10:01:20,3424,561.0,111,Sedgwick St & Huron St,77,Clinton St & Madison St,Subscriber,Male,1955
22190573,2019-04-02 09:52:10,2019-04-02 09:56:39,1631,269.0,337,Clark St & Chicago Ave,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Female,1995
22190574,2019-04-02 09:52:17,2019-04-02 09:58:56,3299,399.0,166,Ashland Ave & Wrightwood Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1993
22190577,2019-04-02 09:52:30,2019-04-02 10:01:56,601,566.0,168,Michigan Ave & 14th St,55,Halsted St & Roosevelt Rd,Subscriber,Female,1992
22190578,2019-04-02 09:52:38,2019-04-02 09:55:02,2157,144.0,71,Morgan St & Lake St,88,Racine Ave & Randolph St,Subscriber,Male,1994
22190579,2019-04-02 09:52:41,2019-04-02 10:05:03,5287,742.0,282,Halsted St & Maxwell St,207,Emerald Ave & 28th St,Subscriber,Female,1995
22190581,2019-04-02 09:52:57,2019-04-02 09:58:32,3333,335.0,181,LaSalle St & Illinois St,56,Desplaines St & Kinzie St,Subscriber,Male,1988
22190582,2019-04-02 09:52:57,2019-04-02 10:06:11,4390,794.0,118,Sedgwick St & North Ave,310,Damen Ave & Charleston St,Subscriber,Male,1978
22190583,2019-04-02 09:53:04,2019-04-02 09:56:41,3155,217.0,287,Franklin St & Monroe St,164,Franklin St & Lake St,Subscriber,Male,1992
22190586,2019-04-02 09:53:08,2019-04-02 10:03:02,1564,594.0,24,Fairbanks Ct & Grand Ave,74,Kingsbury St & Erie St,Subscriber,Male,1965
22190588,2019-04-02 09:53:35,2019-04-02 10:02:19,2247,524.0,72,Wabash Ave & 16th St,414,Canal St & Taylor St,Subscriber,Male,1989
22190589,2019-04-02 09:53:41,2019-04-02 10:13:21,1809,"1,180.0",447,Glenwood Ave & Morse Ave,596,Benson Ave & Church St,Subscriber,Male,1989
22190591,2019-04-02 09:53:53,2019-04-02 10:11:44,4753,"1,071.0",331,Halsted St & Clybourn Ave (*),36,Franklin St & Jackson Blvd,Subscriber,Male,1981
22190595,2019-04-02 09:54:14,2019-04-02 10:10:12,1154,958.0,192,Canal St & Adams St,110,Dearborn St & Erie St,Subscriber,Male,1978
22190597,2019-04-02 09:54:20,2019-04-02 10:03:00,4250,520.0,197,Michigan Ave & Madison St,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1972
22190599,2019-04-02 09:54:46,2019-04-02 09:59:21,2347,275.0,69,Damen Ave & Pierce Ave,183,Damen Ave & Thomas St (Augusta Blvd),Subscriber,Male,1985
22190600,2019-04-02 09:54:51,2019-04-02 10:00:26,1848,335.0,26,McClurg Ct & Illinois St,7,Field Blvd & South Water St,Subscriber,Female,1986
22190601,2019-04-02 09:55:06,2019-04-02 10:02:36,1323,450.0,176,Clark St & Elm St,635,Fairbanks St & Superior St (*),Subscriber,Female,1984
22190605,2019-04-02 09:55:39,2019-04-02 10:02:22,4744,403.0,638,Clinton St & Jackson Blvd (*),71,Morgan St & Lake St,Subscriber,Male,1975
22190606,2019-04-02 09:55:39,2019-04-02 10:13:47,5331,"1,088.0",288,Larrabee St & Armitage Ave,99,Lake Shore Dr & Ohio St,Subscriber,Female,1986
22190607,2019-04-02 09:55:43,2019-04-02 09:59:11,3687,208.0,118,Sedgwick St & North Ave,331,Halsted St & Clybourn Ave (*),Subscriber,Male,1983
22190608,2019-04-02 09:55:47,2019-04-02 10:01:41,1359,354.0,75,Canal St & Jackson Blvd,39,Wabash Ave & Adams St,Subscriber,Male,1980
22190611,2019-04-02 09:56:05,2019-04-02 10:01:27,1190,322.0,320,Loomis St & Lexington St,342,Wolcott Ave & Polk St,Subscriber,Female,1992
22190613,2019-04-02 09:56:26,2019-04-02 10:01:38,4696,312.0,100,Orleans St & Merchandise Mart Plaza,194,Wabash Ave & Wacker Pl,Subscriber,Male,1976
22190615,2019-04-02 09:56:30,2019-04-02 10:20:41,1666,"1,451.0",161,Rush St & Superior St,33,State St & Van Buren St,Subscriber,Female,1958
22190616,2019-04-02 09:56:40,2019-04-02 10:14:27,4666,"1,067.0",92,Carpenter St & Huron St,19,Loomis St & Taylor St (*),Subscriber,Male,1988
22190618,2019-04-02 09:56:39,2019-04-02 10:13:43,1852,"1,024.0",140,Dearborn Pkwy & Delaware Pl,300,Broadway & Barry Ave,Subscriber,Female,1989
22190622,2019-04-02 09:57:20,2019-04-02 09:59:34,6418,134.0,283,LaSalle St & Jackson Blvd,287,Franklin St & Monroe St,Subscriber,Male,1973
22190623,2019-04-02 09:57:18,2019-04-02 10:02:53,5314,335.0,460,Clark St & Bryn Mawr Ave,461,Broadway & Ridge Ave,Subscriber,Male,1983
22190624,2019-04-02 09:57:25,2019-04-02 09:59:14,910,109.0,654,Racine Ave & Washington Blvd (*),346,Ada St & Washington Blvd,Subscriber,Female,1967
22190625,2019-04-02 09:57:26,2019-04-02 09:58:45,2723,79.0,142,McClurg Ct & Erie St,635,Fairbanks St & Superior St (*),Subscriber,Male,1976
22190626,2019-04-02 09:57:31,2019-04-02 10:18:42,5862,"1,271.0",324,Stockton Dr & Wrightwood Ave,212,Wells St & Hubbard St,Subscriber,Female,1990
22190627,2019-04-02 09:57:39,2019-04-02 10:19:51,2017,"1,332.0",20,Sheffield Ave & Kingsbury St,286,Franklin St & Quincy St,Subscriber,Male,1993
22190628,2019-04-02 09:57:41,2019-04-02 10:23:54,6294,"1,573.0",143,Sedgwick St & Webster Ave,287,Franklin St & Monroe St,Subscriber,Male,1972
22190629,2019-04-02 09:57:47,2019-04-02 10:12:04,6462,857.0,192,Canal St & Adams St,31,Franklin St & Chicago Ave,Subscriber,Female,1963
22195500,2019-04-02 17:47:59,2019-04-02 18:34:29,2681,"2,790.0",161,Rush St & Superior St,161,Rush St & Superior St,Customer,,
22195501,2019-04-02 17:48:03,2019-04-02 17:51:11,765,188.0,224,Halsted St & Willow St,225,Halsted St & Dickens Ave,Subscriber,Male,1990
22195502,2019-04-02 17:48:05,2019-04-02 17:54:23,2060,378.0,287,Franklin St & Monroe St,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1992
22195503,2019-04-02 17:48:06,2019-04-02 17:54:41,2211,395.0,212,Wells St & Hubbard St,91,Clinton St & Washington Blvd,Subscriber,Male,1968
22195504,2019-04-02 17:48:08,2019-04-02 18:00:40,4560,752.0,52,Michigan Ave & Lake St,126,Clark St & North Ave,Subscriber,Male,1986
22195505,2019-04-02 17:48:09,2019-04-02 18:02:40,5026,871.0,332,Burling St (Halsted) & Diversey Pkwy (Temp),359,Larrabee St & Division St,Subscriber,Male,1967
22195506,2019-04-02 17:48:09,2019-04-02 17:54:16,2788,367.0,97,Field Museum,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1963
22195507,2019-04-02 17:48:17,2019-04-02 17:58:33,1662,616.0,91,Clinton St & Washington Blvd,7,Field Blvd & South Water St,Subscriber,Male,1993
22195508,2019-04-02 17:48:17,2019-04-02 17:57:56,250,579.0,54,Ogden Ave & Chicago Ave,164,Franklin St & Lake St,Subscriber,Male,1986
22195509,2019-04-02 17:48:15,2019-04-02 17:50:25,4092,130.0,112,Green St & Randolph St,91,Clinton St & Washington Blvd,Subscriber,Male,1980
22195510,2019-04-02 17:48:20,2019-04-02 18:07:46,2092,"1,166.0",212,Wells St & Hubbard St,324,Stockton Dr & Wrightwood Ave,Subscriber,Female,1990
22195511,2019-04-02 17:48:11,2019-04-02 17:52:35,1126,264.0,26,McClurg Ct & Illinois St,635,Fairbanks St & Superior St (*),Subscriber,Female,1992
22195512,2019-04-02 17:48:21,2019-04-02 17:51:02,3501,161.0,332,Burling St (Halsted) & Diversey Pkwy (Temp),156,Clark St & Wellington Ave,Subscriber,Female,1977
22195513,2019-04-02 17:48:30,2019-04-02 18:16:54,5311,"1,704.0",75,Canal St & Jackson Blvd,131,Lincoln Ave & Belmont Ave,Subscriber,Male,1981
22195514,2019-04-02 17:48:31,2019-04-02 18:08:08,718,"1,177.0",236,Sedgwick St & Schiller St,99,Lake Shore Dr & Ohio St,Subscriber,Male,1996
22195515,2019-04-02 17:48:32,2019-04-02 17:54:33,3895,361.0,50,Clark St & Ida B Wells Dr,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1993
22195516,2019-04-02 17:48:29,2019-04-02 18:01:38,2424,789.0,349,Halsted St & Wrightwood Ave,291,Wells St & Evergreen Ave,Subscriber,Female,1985
22195517,2019-04-02 17:48:33,2019-04-02 17:57:02,73,509.0,418,Ellis Ave & 53rd St,426,Ellis Ave & 60th St,Subscriber,Female,1966
22195518,2019-04-02 17:48:34,2019-04-02 17:59:28,6050,654.0,199,Wabash Ave & Grand Ave,142,McClurg Ct & Erie St,Subscriber,Female,1991
22195519,2019-04-02 17:48:33,2019-04-02 18:01:33,5391,780.0,349,Halsted St & Wrightwood Ave,291,Wells St & Evergreen Ave,Subscriber,Male,1983
22195520,2019-04-02 17:48:37,2019-04-02 18:00:32,1375,715.0,38,Clark St & Lake St,268,Lake Shore Dr & North Blvd,Subscriber,Female,1992
22195521,2019-04-02 17:48:42,2019-04-02 17:58:20,93,578.0,75,Canal St & Jackson Blvd,5,State St & Harrison St,Subscriber,Female,1992
22195522,2019-04-02 17:48:47,2019-04-02 17:57:42,3353,535.0,123,California Ave & Milwaukee Ave,503,Drake Ave & Fullerton Ave,Subscriber,Male,1983
22195523,2019-04-02 17:48:50,2019-04-02 18:01:39,5189,769.0,133,Kingsbury St & Kinzie St,289,Wells St & Concord Ln,Subscriber,Male,1996
22197380,2019-04-02 20:46:14,2019-04-02 20:53:24,2539,430.0,77,Clinton St & Madison St,621,Aberdeen St & Randolph St,Subscriber,Male,1993
22197381,2019-04-02 20:46:24,2019-04-02 20:58:36,4414,732.0,176,Clark St & Elm St,288,Larrabee St & Armitage Ave,Subscriber,Male,1994
22197382,2019-04-02 20:46:23,2019-04-02 21:03:14,4814,"1,011.0",45,Michigan Ave & Ida B Wells Dr,211,St. Clair St & Erie St,Subscriber,Female,1963
22197383,2019-04-02 20:46:33,2019-04-02 20:49:41,1854,188.0,229,Southport Ave & Roscoe St,227,Southport Ave & Waveland Ave,Subscriber,Male,1982
22197384,2019-04-02 20:46:50,2019-04-02 20:50:24,2348,214.0,153,Southport Ave & Wellington Ave,131,Lincoln Ave & Belmont Ave,Subscriber,Female,1970
22197385,2019-04-02 20:47:46,2019-04-02 21:30:48,6071,"2,582.0",506,Spaulding Ave & Armitage Ave,506,Spaulding Ave & Armitage Ave,Subscriber,Male,1975
22197386,2019-04-02 20:47:52,2019-04-02 21:00:26,4873,754.0,449,Clark St & Columbia Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1980
22197387,2019-04-02 20:47:55,2019-04-02 20:52:12,5769,257.0,196,Cityfront Plaza Dr & Pioneer Ct,38,Clark St & Lake St,Subscriber,Male,1992
22197388,2019-04-02 20:48:07,2019-04-02 21:21:59,454,"2,032.0",123,California Ave & Milwaukee Ave,506,Spaulding Ave & Armitage Ave,Subscriber,Male,1969
22197389,2019-04-02 20:48:54,2019-04-02 20:58:10,2730,556.0,47,State St & Kinzie St,180,Ritchie Ct & Banks St,Subscriber,Male,1986
22197390,2019-04-02 20:49:00,2019-04-02 21:07:57,4501,"1,137.0",243,Lincoln Ave & Sunnyside Ave,467,Western Ave & Lunt Ave,Subscriber,Male,1995
22197391,2019-04-02 20:50:00,2019-04-02 21:09:40,4448,"1,180.0",45,Michigan Ave & Ida B Wells Dr,237,MLK Jr Dr & 29th St,Subscriber,Male,1993
22197392,2019-04-02 20:50:08,2019-04-02 20:54:12,3553,244.0,210,Ashland Ave & Division St,350,Ashland Ave & Chicago Ave,Subscriber,Male,1987
22197393,2019-04-02 20:50:34,2019-04-02 21:08:35,5411,"1,081.0",5,State St & Harrison St,15,Racine Ave & 18th St,Subscriber,Male,1996
22197394,2019-04-02 20:50:36,2019-04-02 21:00:36,1234,600.0,181,LaSalle St & Illinois St,107,Desplaines St & Jackson Blvd,Subscriber,Male,1991
22197395,2019-04-02 20:51:02,2019-04-02 20:55:21,1553,259.0,627,LaSalle Dr & Huron St (*),74,Kingsbury St & Erie St,Subscriber,Male,1992
22197396,2019-04-02 20:51:15,2019-04-02 20:59:05,4947,470.0,198,Green St & Madison St,133,Kingsbury St & Kinzie St,Subscriber,Male,1984
22197397,2019-04-02 20:51:37,2019-04-02 20:56:44,3459,307.0,327,Sheffield Ave & Webster Ave,349,Halsted St & Wrightwood Ave,Subscriber,Female,1985
22197398,2019-04-02 20:51:51,2019-04-02 21:16:28,1477,"1,477.0",99,Lake Shore Dr & Ohio St,99,Lake Shore Dr & Ohio St,Customer,,
22197399,2019-04-02 20:51:55,2019-04-02 21:15:10,2615,"1,395.0",26,McClurg Ct & Illinois St,296,Broadway & Belmont Ave,Subscriber,Male,1988
22197400,2019-04-02 20:52:13,2019-04-02 20:55:59,388,226.0,298,Lincoln Ave & Belle Plaine Ave,243,Lincoln Ave & Sunnyside Ave,Subscriber,Male,1986
22197401,2019-04-02 20:52:17,2019-04-02 21:16:12,718,"1,435.0",99,Lake Shore Dr & Ohio St,99,Lake Shore Dr & Ohio St,Customer,,
22197402,2019-04-02 20:52:18,2019-04-02 20:57:43,2120,325.0,59,Wabash Ave & Roosevelt Rd,273,Michigan Ave & 18th St,Customer,,
22197403,2019-04-02 20:52:22,2019-04-02 20:58:09,4185,347.0,140,Dearborn Pkwy & Delaware Pl,301,Clark St & Schiller St,Subscriber,Female,1958
22197404,2019-04-02 20:53:02,2019-04-02 21:11:38,1851,"1,116.0",340,Clark St & Wrightwood Ave,231,Sheridan Rd & Montrose Ave,Subscriber,Male,1978
22197405,2019-04-02 20:53:12,2019-04-02 21:15:55,4887,"1,363.0",620,Orleans St & Chestnut St (NEXT Apts),160,Campbell Ave & North Ave,Subscriber,Male,1991
22197406,2019-04-02 20:53:35,2019-04-02 21:02:26,3241,531.0,153,Southport Ave & Wellington Ave,228,Damen Ave & Melrose Ave,Subscriber,Male,1992
22197407,2019-04-02 20:54:14,2019-04-02 21:02:21,3579,487.0,153,Southport Ave & Wellington Ave,228,Damen Ave & Melrose Ave,Subscriber,Male,1992
22197408,2019-04-02 20:54:21,2019-04-02 20:58:26,2106,245.0,463,Clark St & Berwyn Ave,294,Broadway & Berwyn Ave,Subscriber,Male,1982
22197409,2019-04-02 20:54:30,2019-04-02 21:00:21,6132,351.0,67,Sheffield Ave & Fullerton Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1961
22197410,2019-04-02 20:54:31,2019-04-02 21:06:24,5852,713.0,222,Milwaukee Ave & Rockwell St,58,Marshfield Ave & Cortland St,Subscriber,Male,1988
22197411,2019-04-02 20:54:51,2019-04-02 21:20:22,2667,"1,531.0",620,Orleans St & Chestnut St (NEXT Apts),158,Milwaukee Ave & Wabansia Ave,Subscriber,Male,1983
22197412,2019-04-02 20:55:12,2019-04-02 20:57:44,3455,152.0,205,Paulina St & 18th St,129,Blue Island Ave & 18th St,Subscriber,Male,1990
22197413,2019-04-02 20:55:44,2019-04-02 21:17:48,5743,"1,324.0",220,Clark St & Drummond Pl,240,Sheridan Rd & Irving Park Rd,Subscriber,Female,1968
22197414,2019-04-02 20:55:46,2019-04-02 21:03:52,6453,486.0,306,Sheridan Rd & Buena Ave,300,Broadway & Barry Ave,Subscriber,Male,1984
22197415,2019-04-02 20:56:04,2019-04-02 21:05:07,6086,543.0,244,Ravenswood Ave & Irving Park Rd,325,Clark St & Winnemac Ave,Subscriber,Male,1990
22197416,2019-04-02 20:57:38,2019-04-02 21:03:39,100,361.0,96,Desplaines St & Randolph St,346,Ada St & Washington Blvd,Subscriber,Male,1970
22197417,2019-04-02 20:57:40,2019-04-02 21:01:36,4139,236.0,69,Damen Ave & Pierce Ave,159,Claremont Ave & Hirsch St,Subscriber,Male,1983
22197418,2019-04-02 20:59:07,2019-04-02 21:20:34,621,"1,287.0",44,State St & Randolph St,381,Western Ave & Monroe St,Subscriber,Male,1960
22197419,2019-04-02 20:59:27,2019-04-02 21:03:31,3294,244.0,17,Honore St & Division St,305,Western Ave & Division St,Subscriber,Male,1982
22197420,2019-04-02 20:59:28,2019-04-02 21:03:11,1759,223.0,432,Clark St & Lunt Ave,447,Glenwood Ave & Morse Ave,Subscriber,Male,1997
22197421,2019-04-02 21:00:11,2019-04-02 21:12:10,6434,719.0,636,Orleans St & Hubbard St (*),29,Noble St & Milwaukee Ave,Subscriber,Male,1983
22197422,2019-04-02 21:00:16,2019-04-02 21:09:30,4947,554.0,133,Kingsbury St & Kinzie St,36,Franklin St & Jackson Blvd,Subscriber,Male,1991
22197423,2019-04-02 21:00:24,2019-04-02 21:28:18,76,"1,674.0",250,Ashland Ave & Wellington Ave,503,Drake Ave & Fullerton Ave,Customer,,2000
22197424,2019-04-02 21:01:00,2019-04-02 21:07:54,4796,414.0,199,Wabash Ave & Grand Ave,172,Rush St & Cedar St,Subscriber,Male,1994
22197425,2019-04-02 21:01:12,2019-04-02 21:16:03,5761,891.0,61,Wood St & Milwaukee Ave,133,Kingsbury St & Kinzie St,Subscriber,Male,1993
22197426,2019-04-02 21:01:14,2019-04-02 21:09:21,5185,487.0,117,Wilton Ave & Belmont Ave,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1990
22197428,2019-04-02 21:01:18,2019-04-02 21:07:58,670,400.0,108,Halsted St & Polk St,19,Loomis St & Taylor St (*),Subscriber,Male,1997
22197429,2019-04-02 21:02:01,2019-04-02 21:11:21,5782,560.0,337,Clark St & Chicago Ave,66,Clinton St & Lake St,Subscriber,Male,1991
22197430,2019-04-02 21:02:13,2019-04-02 21:13:04,2741,651.0,84,Milwaukee Ave & Grand Ave,17,Honore St & Division St,Subscriber,Male,1992
22197432,2019-04-02 21:02:29,2019-04-02 21:13:38,5134,669.0,106,State St & Pearson St,94,Clark St & Armitage Ave,Subscriber,Female,1992
22197433,2019-04-02 21:02:30,2019-04-02 21:10:58,4535,508.0,71,Morgan St & Lake St,86,Eckhart Park,Subscriber,Male,1989
22197434,2019-04-02 21:02:36,2019-04-02 21:14:37,624,721.0,233,Sangamon St & Washington Blvd (*),44,State St & Randolph St,Subscriber,Male,1983
22197435,2019-04-02 21:02:45,2019-04-02 21:10:56,5929,491.0,54,Ogden Ave & Chicago Ave,277,Ashland Ave & Grand Ave,Subscriber,Female,1991
22197436,2019-04-02 21:04:51,2019-04-02 21:09:02,6139,251.0,117,Wilton Ave & Belmont Ave,300,Broadway & Barry Ave,Subscriber,,
22197437,2019-04-02 21:04:52,2019-04-02 21:15:49,5168,657.0,14,Morgan St & 18th St,414,Canal St & Taylor St,Subscriber,Male,1981
22197438,2019-04-02 21:05:03,2019-04-02 21:30:39,2086,"1,536.0",199,Wabash Ave & Grand Ave,211,St. Clair St & Erie St,Subscriber,Male,1991
